gene,term
PDE3B,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK8,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CDC23,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK14,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK12,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
KRAS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PRKX,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
GNAI1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CCNA1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
GNAI2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
FZR1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY3,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
HSP90AA1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ARAF,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PLK1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PDE3A,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ANAPC13,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MOS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PIK3R3,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PGR,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CCNA2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
BUB1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PKMYT1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PRKACA,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CDK2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PRKACB,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PRKACG,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CDC26,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
GNAI3,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
HSP90AB1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CDC27,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PIK3CA,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PIK3CB,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CDC25B,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CDC25C,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CCNB2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PIK3CD,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CDC25A,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAD2L2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CCNB1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PIK3CG,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PIK3R1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CCNB3,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PIK3R2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CALM2,KEGG_MELANOGENESIS
CALM1,KEGG_MELANOGENESIS
TYR,KEGG_MELANOGENESIS
CREB3L1,KEGG_MELANOGENESIS
FZD1,KEGG_MELANOGENESIS
FZD4,KEGG_MELANOGENESIS
FZD6,KEGG_MELANOGENESIS
FZD7,KEGG_MELANOGENESIS
LEF1,KEGG_MELANOGENESIS
CREBBP,KEGG_MELANOGENESIS
CREB3,KEGG_MELANOGENESIS
FZD8,KEGG_MELANOGENESIS
FZD9,KEGG_MELANOGENESIS
POMC,KEGG_MELANOGENESIS
WNT9B,KEGG_MELANOGENESIS
WNT9A,KEGG_MELANOGENESIS
CREB1,KEGG_MELANOGENESIS
WNT2B,KEGG_MELANOGENESIS
WNT11,KEGG_MELANOGENESIS
EDN1,KEGG_MELANOGENESIS
WNT10B,KEGG_MELANOGENESIS
NRAS,KEGG_MELANOGENESIS
EDNRB,KEGG_MELANOGENESIS
KRAS,KEGG_MELANOGENESIS
PRKX,KEGG_MELANOGENESIS
GNAI1,KEGG_MELANOGENESIS
GNAI2,KEGG_MELANOGENESIS
CALML5,KEGG_MELANOGENESIS
ADCY3,KEGG_MELANOGENESIS
ADCY2,KEGG_MELANOGENESIS
ADCY1,KEGG_MELANOGENESIS
CREB3L3,KEGG_MELANOGENESIS
WNT5B,KEGG_MELANOGENESIS
CAMK2A,KEGG_MELANOGENESIS
CAMK2B,KEGG_MELANOGENESIS
CAMK2D,KEGG_MELANOGENESIS
CAMK2G,KEGG_MELANOGENESIS
PRKACA,KEGG_MELANOGENESIS
GNAQ,KEGG_MELANOGENESIS
PRKACB,KEGG_MELANOGENESIS
PRKACG,KEGG_MELANOGENESIS
GNAS,KEGG_MELANOGENESIS
GNAI3,KEGG_MELANOGENESIS
WNT16,KEGG_MELANOGENESIS
GNAO1,KEGG_MELANOGENESIS
CALML3,KEGG_MELANOGENESIS
DCT,KEGG_MELANOGENESIS
CALM3,KEGG_MELANOGENESIS
PLCB2,KEGG_MELANOGENESIS
ADCY8,KEGG_MELANOGENESIS
ADCY9,KEGG_MELANOGENESIS
PLCB1,KEGG_MELANOGENESIS
ADCY6,KEGG_MELANOGENESIS
ADCY7,KEGG_MELANOGENESIS
PRKCB,KEGG_MELANOGENESIS
RAF1,KEGG_MELANOGENESIS
PLCB3,KEGG_MELANOGENESIS
PRKCA,KEGG_MELANOGENESIS
PLCB4,KEGG_MELANOGENESIS
ADCY5,KEGG_MELANOGENESIS
CREB3L4,KEGG_MELANOGENESIS
ASIP,KEGG_MELANOGENESIS
KITLG,KEGG_MELANOGENESIS
PRKCG,KEGG_MELANOGENESIS
MC1R,KEGG_MELANOGENESIS
WNT3A,KEGG_MELANOGENESIS
DVL3,KEGG_MELANOGENESIS
DVL2,KEGG_MELANOGENESIS
MAP2K2,KEGG_MELANOGENESIS
MAP2K1,KEGG_MELANOGENESIS
KIT,KEGG_MELANOGENESIS
FZD3,KEGG_MELANOGENESIS
DVL1,KEGG_MELANOGENESIS
ADCY4,KEGG_MELANOGENESIS
TYRP1,KEGG_MELANOGENESIS
WNT4,KEGG_MELANOGENESIS
WNT10A,KEGG_MELANOGENESIS
MAPK3,KEGG_MELANOGENESIS
TCF7,KEGG_MELANOGENESIS
MAPK1,KEGG_MELANOGENESIS
TCF7L2,KEGG_MELANOGENESIS
HRAS,KEGG_MELANOGENESIS
WNT1,KEGG_MELANOGENESIS
EP300,KEGG_MELANOGENESIS
GSK3B,KEGG_MELANOGENESIS
WNT7A,KEGG_MELANOGENESIS
WNT7B,KEGG_MELANOGENESIS
WNT8A,KEGG_MELANOGENESIS
WNT8B,KEGG_MELANOGENESIS
WNT2,KEGG_MELANOGENESIS
WNT3,KEGG_MELANOGENESIS
WNT5A,KEGG_MELANOGENESIS
CTNNB1,KEGG_MELANOGENESIS
WNT6,KEGG_MELANOGENESIS
FZD10,KEGG_MELANOGENESIS
CREB3L2,KEGG_MELANOGENESIS
FZD5,KEGG_MELANOGENESIS
TCF7L1,KEGG_MELANOGENESIS
MITF,KEGG_MELANOGENESIS
FZD2,KEGG_MELANOGENESIS
CALML6,KEGG_MELANOGENESIS
STAT3,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
CHUK,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PTPN11,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PPARGC1A,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
NPY,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
TNF,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
SLC2A4,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
CD36,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
SLC2A1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
MTOR,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ADIPOR2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PRKAG2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ACSL6,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
POMC,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
MAPK9,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
MAPK10,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PRKCQ,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
RXRB,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
RXRG,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
IKBKB,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PRKAG3,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
RXRA,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
TNFRSF1B,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ADIPOR1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
AKT1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
AKT2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
TNFRSF1A,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
JAK2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
LEPR,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
AKT3,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
CPT1B,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
LEP,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ACACB,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
NFKB1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
NFKBIB,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
NFKBIA,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
NFKBIE,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
IKBKG,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
MAPK8,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
CPT1A,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PCK2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
CPT1C,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PCK1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
RELA,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
STK11,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PPARA,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
TRAF2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PRKAB2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PRKAB1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PRKAA2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PRKAA1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
SOCS3,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
TRADD,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ACSL5,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ADIPOQ,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
G6PC2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
IRS2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ACSL1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
AGRP,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PRKAG1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
G6PC,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
IRS1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
CAMKK1,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
CAMKK2,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
IRS4,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ACSL3,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
ACSL4,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
PIK3R5,KEGG_TYPE_II_DIABETES_MELLITUS
GCK,KEGG_TYPE_II_DIABETES_MELLITUS
MAPK8,KEGG_TYPE_II_DIABETES_MELLITUS
TNF,KEGG_TYPE_II_DIABETES_MELLITUS
MAFA,KEGG_TYPE_II_DIABETES_MELLITUS
SOCS1,KEGG_TYPE_II_DIABETES_MELLITUS
SLC2A4,KEGG_TYPE_II_DIABETES_MELLITUS
SLC2A2,KEGG_TYPE_II_DIABETES_MELLITUS
MTOR,KEGG_TYPE_II_DIABETES_MELLITUS
SOCS2,KEGG_TYPE_II_DIABETES_MELLITUS
SOCS3,KEGG_TYPE_II_DIABETES_MELLITUS
INS,KEGG_TYPE_II_DIABETES_MELLITUS
PRKCD,KEGG_TYPE_II_DIABETES_MELLITUS
PRKCE,KEGG_TYPE_II_DIABETES_MELLITUS
MAPK9,KEGG_TYPE_II_DIABETES_MELLITUS
HK2,KEGG_TYPE_II_DIABETES_MELLITUS
CACNA1A,KEGG_TYPE_II_DIABETES_MELLITUS
MAPK10,KEGG_TYPE_II_DIABETES_MELLITUS
HK3,KEGG_TYPE_II_DIABETES_MELLITUS
HK1,KEGG_TYPE_II_DIABETES_MELLITUS
PIK3R3,KEGG_TYPE_II_DIABETES_MELLITUS
CACNA1D,KEGG_TYPE_II_DIABETES_MELLITUS
CACNA1E,KEGG_TYPE_II_DIABETES_MELLITUS
CACNA1B,KEGG_TYPE_II_DIABETES_MELLITUS
PDX1,KEGG_TYPE_II_DIABETES_MELLITUS
CACNA1C,KEGG_TYPE_II_DIABETES_MELLITUS
ADIPOQ,KEGG_TYPE_II_DIABETES_MELLITUS
IKBKB,KEGG_TYPE_II_DIABETES_MELLITUS
IRS2,KEGG_TYPE_II_DIABETES_MELLITUS
ABCC8,KEGG_TYPE_II_DIABETES_MELLITUS
SOCS4,KEGG_TYPE_II_DIABETES_MELLITUS
PIK3CA,KEGG_TYPE_II_DIABETES_MELLITUS
CACNA1G,KEGG_TYPE_II_DIABETES_MELLITUS
PIK3CB,KEGG_TYPE_II_DIABETES_MELLITUS
PIK3CD,KEGG_TYPE_II_DIABETES_MELLITUS
PRKCZ,KEGG_TYPE_II_DIABETES_MELLITUS
KCNJ11,KEGG_TYPE_II_DIABETES_MELLITUS
MAPK3,KEGG_TYPE_II_DIABETES_MELLITUS
IRS1,KEGG_TYPE_II_DIABETES_MELLITUS
PKLR,KEGG_TYPE_II_DIABETES_MELLITUS
INSR,KEGG_TYPE_II_DIABETES_MELLITUS
PKM,KEGG_TYPE_II_DIABETES_MELLITUS
PIK3CG,KEGG_TYPE_II_DIABETES_MELLITUS
IRS4,KEGG_TYPE_II_DIABETES_MELLITUS
PIK3R1,KEGG_TYPE_II_DIABETES_MELLITUS
PIK3R2,KEGG_TYPE_II_DIABETES_MELLITUS
MAPK1,KEGG_TYPE_II_DIABETES_MELLITUS
HLA-DRB4,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DRB5,KEGG_TYPE_I_DIABETES_MELLITUS
LTA,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DOA,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DOB,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DRB3,KEGG_TYPE_I_DIABETES_MELLITUS
CD80,KEGG_TYPE_I_DIABETES_MELLITUS
CD86,KEGG_TYPE_I_DIABETES_MELLITUS
CD28,KEGG_TYPE_I_DIABETES_MELLITUS
TNF,KEGG_TYPE_I_DIABETES_MELLITUS
ICA1,KEGG_TYPE_I_DIABETES_MELLITUS
IFNG,KEGG_TYPE_I_DIABETES_MELLITUS
PTPRN2,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-C,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-B,KEGG_TYPE_I_DIABETES_MELLITUS
INS,KEGG_TYPE_I_DIABETES_MELLITUS
IL1B,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DMB,KEGG_TYPE_I_DIABETES_MELLITUS
PTPRN,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DMA,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-F,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-E,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-A,KEGG_TYPE_I_DIABETES_MELLITUS
IL2,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DPA1,KEGG_TYPE_I_DIABETES_MELLITUS
IL12B,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DPB1,KEGG_TYPE_I_DIABETES_MELLITUS
GAD1,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DQA1,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-G,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DQA2,KEGG_TYPE_I_DIABETES_MELLITUS
IL12A,KEGG_TYPE_I_DIABETES_MELLITUS
CPE,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DQB1,KEGG_TYPE_I_DIABETES_MELLITUS
GAD2,KEGG_TYPE_I_DIABETES_MELLITUS
IL1A,KEGG_TYPE_I_DIABETES_MELLITUS
HSPD1,KEGG_TYPE_I_DIABETES_MELLITUS
PRF1,KEGG_TYPE_I_DIABETES_MELLITUS
FAS,KEGG_TYPE_I_DIABETES_MELLITUS
FASLG,KEGG_TYPE_I_DIABETES_MELLITUS
GZMB,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DRB1,KEGG_TYPE_I_DIABETES_MELLITUS
HLA-DRA,KEGG_TYPE_I_DIABETES_MELLITUS
MNX1,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
NEUROG3,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
GCK,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HHEX,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HES1,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MAFA,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
PAX6,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
SLC2A2,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
BHLHA15,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HNF1B,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HNF4G,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
NKX6-1,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HNF1A,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
FOXA3,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HNF4A,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
NKX2-2,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
ONECUT1,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
NEUROD1,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
INS,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
FOXA2,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
PAX4,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
PDX1,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
IAPP,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
NR5A2,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
PKLR,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
PIK3R5,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
SFN,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
NR3C2,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PRKCB,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PRKCA,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
FXYD4,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
KRAS,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
FXYD2,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
IGF1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
SCNN1G,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
SCNN1B,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
SCNN1A,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ATP1B2,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
KCNJ1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ATP1B3,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ATP1A4,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ATP1B1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
NEDD4L,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
INS,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PRKCG,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PIK3R3,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
HSD11B2,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
HSD11B1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
SLC9A3R2,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PDPK1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ATP1A1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
IRS2,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ATP1A3,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ATP1A2,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PIK3CA,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PIK3CB,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PIK3CD,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
MAPK3,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
IRS1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
SGK1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ATP1B4,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
INSR,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PIK3CG,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
IRS4,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PIK3R1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
PIK3R2,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
MAPK1,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ADCY9,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
ADCY6,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNLL2,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNC1LI2,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
VAMP2,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DCTN6,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
CREB3L4,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
AQP4,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
PRKX,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
RAB11A,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNLL1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DCTN2,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
AQP3,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
CREB3L1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
ADCY3,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
CREB3,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
RAB5B,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
AVPR2,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
RAB5A,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
CREB3L3,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
NSF,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DCTN5,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
AVP,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
CREB3L2,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
RAB11B,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
STX4,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
PRKACA,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
PRKACB,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
PRKACG,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
CREB1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
GNAS,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNC2H1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNC1H1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DCTN4,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNC1I2,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DCTN1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNC1I1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
CREB5,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
AQP2,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNC2LI1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
ARHGDIA,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
ARHGDIB,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
DYNC1LI1,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
RAB5C,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
UQCR10,KEGG_ALZHEIMERS_DISEASE
"NAE1",KEGG_ALZHEIMERS_DISEASE
CALM2,KEGG_ALZHEIMERS_DISEASE
NDUFA5,KEGG_ALZHEIMERS_DISEASE
NDUFA4,KEGG_ALZHEIMERS_DISEASE
COX6CP3,KEGG_ALZHEIMERS_DISEASE
CALM1,KEGG_ALZHEIMERS_DISEASE
ATP2A1,KEGG_ALZHEIMERS_DISEASE
PPP3R2,KEGG_ALZHEIMERS_DISEASE
EIF2AK3,KEGG_ALZHEIMERS_DISEASE
